
D#	001	001	14864.733	IMU	-0.01	0.98	0.17	0.00	-0.006	0.011	-1.030	0.483	0.181	0.854	19.95	147.87	-741.91	1010.44	32.4	324.85
D#	001	001	14864.754	IMU	-0.01	0.98	0.17	0.00	-0.008	0.011	-1.031	0.488	0.075	0.747	24.07	151.04	-740.96	1010.43	32.4	324.85
D#	001	001	14864.776	IMU	-0.01	0.98	0.17	0.00	-0.007	0.011	-1.033	0.542	0.116	0.842	19.53	150.28	-746.60	1010.43	32.4	324.85
D#	001	001	14864.799	IMU	-0.01	0.98	0.17	0.00	-0.007	0.011	-1.031	0.441	0.175	0.907	21.80	143.68	-746.95	1010.43	32.4	324.93
D#	001	001	14864.818	IMU	-0.01	0.98	0.17	0.00	-0.006	0.011	-1.030	0.536	0.182	0.807	18.57	143.00	-749.11	1010.42	32.4	324.93
D#	001	001	14864.838	IMU	-0.01	0.98	0.17	0.00	-0.008	0.009	-1.033	0.548	0.022	0.903	19.31	144.81	-750.02	1010.42	32.4	324.93
D#	001	001	14864.857	IMU	-0.01	0.98	0.17	0.00	-0.007	0.010	-1.033	0.549	0.056	0.807	20.67	142.43	-749.40	1010.42	32.4	324.93
D#	001	001	14864.877	IMU	-0.01	0.98	0.17	0.00	-0.007	0.011	-1.034	0.442	0.060	0.795	28.56	150.85	-746.12	1010.42	32.4	324.94
D#	001	001	14864.902	IMU	-0.01	0.98	0.17	0.00	-0.009	0.010	-1.030	0.483	0.007	0.794	19.32	141.83	-746.75	1010.42	32.4	324.94
D#	001	001	14864.922	IMU	-0.01	0.98	0.17	0.00	-0.007	0.011	-1.035	0.488	0.108	0.847	22.76	145.36	-737.97	1010.42	32.4	324.94

D#	001	001	14864.960	IMU	-0.01	0.98	0.17	0.00	-0.006	0.011	-1.034	0.488	0.120	0.854	24.21	142.66	-744.34	1010.44	32.4	324.72
D#	001	001	14864.981	IMU	-0.01	0.98	0.17	0.00	-0.008	0.009	-1.032	0.596	0.068	0.908	19.58	142.58	-737.96	1010.44	32.4	324.72
D#	001	001	14865.002	IMU	-0.01	0.98	0.17	0.00	-0.008	0.009	-1.030	0.501	0.116	0.861	10.32	147.77	-746.34	1010.42	32.4	324.90
D#	001	001	14865.022	IMU	-0.01	0.98	0.17	0.00	-0.007	0.010	-1.032	0.544	0.175	0.855	16.89	145.77	-737.80	1010.42	32.4	324.90
D#	001	001	14865.042	IMU	-0.01	0.98	0.17	0.00	-0.006	0.010	-1.030	0.549	0.182	0.693	19.65	149.11	-738.23	1010.42	32.4	324.90
D#	001	001	14865.066	IMU	-0.01	0.98	0.17	0.00	-0.008	0.010	-1.032	0.549	0.076	0.889	17.67	147.38	-733.38	1010.43	32.4	324.85
D#	001	001	14865.086	IMU	-0.01	0.98	0.17	0.00	-0.008	0.011	-1.031	0.603	0.063	0.805	11.61	143.51	-742.41	1010.43	32.4	324.85
D#	001	001	14865.107	IMU	-0.01	0.98	0.17	0.00	-0.007	0.008	-1.033	0.556	0.115	0.902	20.57	142.93	-737.15	1010.43	32.4	324.85
D#	001	001	14865.126	IMU	-0.01	0.98	0.17	0.00	-0.005	0.010	-1.033	0.496	0.068	0.914	10.73	147.92	-739.97	1010.43	32.4	324.85
D#	001	001	14865.145	IMU	-0.01	0.98	0.17	0.00	-0.007	0.009	-1.034	0.489	0.062	0.862	18.11	151.06	-740.15	1010.43	32.4	324.85

D#	001	001	14865.176	IMU	-0.01	0.98	0.17	0.00	-0.007	0.008	-1.032	0.435	0.115	0.909	21.21	154.47	-742.23	1010.43	32.4	324.85
D#	001	001	14865.197	IMU	-0.01	0.98	0.17	0.00	-0.007	0.010	-1.032	0.536	0.121	0.861	26.69	151.72	-747.13	1010.42	32.4	324.93
D#	001	001	14865.218	IMU	-0.01	0.98	0.17	0.00	-0.006	0.011	-1.034	0.494	0.068	0.855	19.58	143.24	-746.17	1010.42	32.4	324.93
D#	001	001	14865.236	IMU	-0.01	0.98	0.17	0.00	-0.005	0.010	-1.029	0.435	0.223	0.908	28.10	142.82	-744.76	1010.42	32.4	324.93
D#	001	001	14865.257	IMU	-0.01	0.98	0.17	0.00	-0.007	0.009	-1.032	0.482	0.134	0.861	24.36	139.50	-745.18	1010.42	32.4	324.99
D#	001	001	14865.279	IMU	-0.01	0.98	0.17	0.00	-0.006	0.011	-1.032	0.488	0.177	0.748	19.65	145.43	-744.35	1010.41	32.4	324.99
D#	001	001	14865.305	IMU	-0.01	0.98	0.17	0.00	-0.006	0.012	-1.033	0.542	0.129	0.788	16.62	144.79	-749.02	1010.41	32.4	324.99
D#	001	001	14865.326	IMU	-0.01	0.98	0.17	0.00	-0.005	0.011	-1.030	0.495	0.123	0.739	17.44	150.79	-746.97	1010.43	32.4	324.87
D#	001	001	14865.348	IMU	-0.01	0.98	0.17	0.00	-0.008	0.011	-1.029	0.489	0.176	0.841	20.93	152.27	-743.09	1010.43	32.4	324.87
D#	001	001	14865.370	IMU	-0.01	0.98	0.17	0.00	-0.006	0.012	-1.032	0.488	0.075	0.853	24.48	161.26	-745.48	1010.43	32.4	324.87

D#	001	001	14865.406	IMU	-0.01	0.98	0.17	0.00	-0.007	0.011	-1.032	0.542	0.116	0.747	25.98	152.48	-738.44	1010.43	32.4	324.83
D#	001	001	14865.427	IMU	-0.01	0.98	0.17	0.00	-0.006	0.011	-1.033	0.548	0.068	0.788	24.51	148.79	-741.52	1010.43	32.4	324.83
